order_id,customer_id,order_date,order_status,shipping_cost
2456,CUST935,2025-11-07,Delivered,38.1
2457,CUST964,2025-10-04,Cancelled,68.83
2458,CUST543,2025-12-07,Delivered,140.45
2459,CUST813,2025-10-18,Cancelled,23.3
2460,CUST504,2025-09-15,Delivered,115.44
2461,CUST155,2025-05-19,Delivered,168.15
2462,CUST174,2026-01-23,Delivered,167.69
2463,CUST323,2025-08-29,Delivered,96.23
2464,CUST877,2025-05-16,Returned,88.3
2465,CUST406,2025-09-16,Returned,110.72
2466,CUST281,2025-10-22,Delivered,166.23
2467,CUST165,2025-05-28,Delivered,123.23
2468,CUST328,2025-09-07,Cancelled,153.6
2469,CUST652,2025-09-28,Cancelled,29.58
2470,CUST959,2026-04-09,Delivered,33.3
2471,CUST575,2025-07-17,Cancelled,93.8
2472,CUST72,2025-05-25,Delivered,42.06
2473,CUST665,2026-02-06,Cancelled,181.23
2474,CUST891,2025-06-01,Delivered,21.12
2475,CUST466,2025-07-30,Delivered,154.8
2476,CUST709,2025-05-24,Returned,43.87
2477,CUST146,2025-07-28,Delivered,121.51
2478,CUST53,2025-05-29,Delivered,84.93
2479,CUST720,2025-05-30,Cancelled,53.2
2480,CUST13,2025-08-18,Cancelled,80.21
2481,CUST724,2025-09-23,Delivered,88.56
2482,CUST670,2025-10-22,Delivered,72.43
2483,CUST350,2025-11-05,Returned,125.58
2484,CUST74,2026-04-21,Delivered,175.46
2485,CUST347,2025-06-12,Delivered,119.5
2486,CUST825,2026-03-15,Cancelled,110.23
2487,CUST800,2025-10-06,Cancelled,40.51
2488,CUST968,2026-02-24,Returned,128.19
2489,CUST108,2025-08-18,Delivered,179.52
2490,CUST597,2026-03-05,Delivered,135.82
2491,CUST361,2026-02-01,Cancelled,179.53
2492,CUST538,2026-03-22,Delivered,146.05
2493,CUST381,2026-03-17,Returned,59.5
2494,CUST335,2025-08-07,Cancelled,116.55
2495,CUST47,2025-10-02,Returned,166.31
2496,CUST20,2025-07-19,Delivered,115.37
2497,CUST640,2025-10-03,Returned,84.79
2498,CUST120,2026-05-09,Returned,75.34
2499,CUST780,2026-04-07,Delivered,120.6
2500,CUST365,2026-02-22,Delivered,153.64
2501,CUST312,2025-07-08,Delivered,129.28
2502,CUST12,2026-02-08,Delivered,45.69
2503,CUST322,2026-04-07,Cancelled,34.68
2504,CUST894,2026-03-15,Delivered,53.9
2505,CUST70,2025-11-13,Returned,56.09
2506,CUST616,2025-06-06,Returned,156.27
2507,CUST57,2025-12-20,Cancelled,149.09
2508,CUST715,2026-02-17,Cancelled,178.4
2509,CUST67,2025-11-18,Returned,42.02
2510,CUST749,2025-06-17,Returned,77.93
2511,CUST347,2025-06-03,Delivered,65.99
2512,CUST458,2026-04-17,Delivered,144.49
2513,CUST493,2025-08-18,Delivered,126.36
2514,CUST642,2026-04-02,Cancelled,194.41
2515,CUST353,2026-01-19,Cancelled,54.3
2516,CUST35,2026-03-27,Returned,27.16
2517,CUST429,2025-08-31,Delivered,150.01
2518,CUST40,2025-08-05,Delivered,79.99
2519,CUST988,2025-08-16,Returned,97.63
2520,CUST880,2026-02-01,Cancelled,147.78
2521,CUST586,2026-03-16,Delivered,115.61
2522,CUST976,2026-02-09,Cancelled,48.48
2523,CUST219,2025-10-09,Delivered,103.38
2524,CUST246,2025-08-04,Cancelled,129.93
2525,CUST149,2026-05-07,Returned,171.79
2526,CUST630,2025-06-01,Cancelled,125.89
2527,CUST624,2026-02-20,Returned,192.53
2528,CUST383,2025-11-28,Cancelled,102.33
2529,CUST503,2025-12-11,Returned,28.62
2530,CUST254,2026-01-24,Returned,106.35
2531,CUST32,2026-01-14,Delivered,139.16
2532,CUST887,2025-10-24,Delivered,165.84
2533,CUST461,2025-09-24,Returned,159.48
2534,CUST430,2025-09-14,Cancelled,103.19
2535,CUST705,2026-02-18,Cancelled,146.06
2536,CUST197,2025-09-05,Delivered,65.47
2537,CUST441,2026-01-06,Delivered,107.45
2538,CUST484,2025-06-18,Cancelled,76.06
2539,CUST864,2026-02-27,Returned,158.81
2540,CUST580,2025-08-31,Returned,26.6
2541,CUST443,2025-07-02,Returned,128.75
2542,CUST256,2025-12-20,Delivered,198.9
2543,CUST250,2026-03-23,Cancelled,168.93
2544,CUST375,2025-06-15,Returned,126.23
2545,CUST130,2025-10-13,Cancelled,152.17
2546,CUST620,2025-10-08,Cancelled,26.15
2547,CUST941,2025-07-13,Delivered,109.61
2548,CUST585,2025-07-05,Cancelled,117.23
2549,CUST793,2026-04-30,Returned,194.63
2550,CUST519,2026-01-20,Cancelled,46.98
2551,CUST757,2025-08-24,Cancelled,112.75
2552,CUST714,2026-04-18,Cancelled,132.86
2553,CUST930,2025-07-13,Delivered,184.75
2554,CUST936,2025-12-03,Cancelled,92.74
2555,CUST935,2026-01-09,Delivered,80.18
2556,CUST67,2026-02-15,Returned,77.67
2557,CUST546,2026-05-01,Delivered,185.94
2558,CUST850,2025-11-09,Returned,28.66
2559,CUST396,2025-08-19,Cancelled,189.51
2560,CUST313,2025-06-25,Returned,84.95
2561,CUST570,2025-07-21,Returned,160.86
2562,CUST912,2025-11-23,Delivered,93.13
2563,CUST873,2025-06-19,Returned,54.45
2564,CUST251,2025-09-28,Returned,49.04
2565,CUST355,2026-03-01,Cancelled,120.21
2566,CUST839,2025-07-06,Cancelled,21.0
2567,CUST115,2025-09-04,Delivered,150.97
2568,CUST497,2025-06-07,Returned,124.39
2569,CUST465,2025-09-19,Returned,150.58
2570,CUST59,2025-06-20,Delivered,180.37
2571,CUST359,2026-03-05,Returned,129.38
2572,CUST30,2025-12-28,Returned,75.74
2573,CUST851,2025-09-17,Returned,90.46
2574,CUST200,2026-04-02,Returned,24.5
2575,CUST988,2025-06-24,Cancelled,120.15
2576,CUST710,2025-07-23,Delivered,76.33
2577,CUST593,2025-12-11,Cancelled,60.45
2578,CUST540,2025-07-08,Returned,21.55
2579,CUST464,2026-01-02,Cancelled,116.02
2580,CUST781,2025-08-09,Cancelled,186.27
2581,CUST906,2026-05-03,Cancelled,94.99
2582,CUST242,2026-04-27,Cancelled,190.16
2583,CUST391,2026-01-10,Cancelled,133.0
2584,CUST760,2025-06-20,Cancelled,119.53
2585,CUST443,2025-12-12,Returned,191.28
2586,CUST702,2025-07-26,Cancelled,155.2
2587,CUST974,2026-02-17,Delivered,152.6
2588,CUST643,2025-11-07,Cancelled,154.64
2589,CUST313,2025-10-21,Returned,160.6
2590,CUST739,2026-01-04,Returned,91.49
2591,CUST602,2025-09-03,Cancelled,39.29
2592,CUST143,2025-07-01,Delivered,76.54
2593,CUST211,2025-06-14,Cancelled,73.77
2594,CUST245,2026-04-07,Delivered,160.37
2595,CUST684,2025-12-19,Cancelled,189.78
2596,CUST787,2026-02-19,Delivered,191.0
2597,CUST489,2026-05-03,Returned,70.76
2598,CUST544,2025-09-26,Returned,60.06
2599,CUST750,2025-09-12,Delivered,73.97
2600,CUST665,2025-06-13,Returned,160.42
2601,CUST695,2025-11-26,Cancelled,174.72
2602,CUST826,2025-09-17,Returned,132.18
2603,CUST769,2025-08-06,Cancelled,118.65
2604,CUST730,2025-11-21,Returned,196.91
2605,CUST708,2025-07-08,Returned,62.77
2606,CUST512,2025-12-13,Returned,63.06
2607,CUST302,2025-09-07,Delivered,125.82
2608,CUST855,2025-08-18,Cancelled,115.97
2609,CUST190,2026-04-02,Returned,131.74
2610,CUST151,2026-02-22,Cancelled,131.93
2611,CUST149,2025-11-12,Delivered,132.85
2612,CUST674,2026-03-14,Returned,134.57
2613,CUST550,2025-08-22,Delivered,88.23
2614,CUST53,2026-04-06,Delivered,143.19
2615,CUST219,2026-01-22,Delivered,178.64
2616,CUST539,2026-02-07,Cancelled,131.56
2617,CUST190,2025-06-28,Delivered,109.86
2618,CUST650,2026-02-20,Delivered,107.92
2619,CUST510,2025-08-01,Returned,162.47
2620,CUST111,2025-06-30,Cancelled,191.61
2621,CUST179,2025-10-10,Returned,89.72
2622,CUST856,2025-05-29,Delivered,50.32
2623,CUST393,2025-05-18,Returned,22.41
2624,CUST826,2025-10-21,Cancelled,108.76
2625,CUST96,2025-07-31,Delivered,74.51
2626,CUST896,2025-06-30,Delivered,142.7
2627,CUST561,2025-11-09,Returned,90.62
2628,CUST128,2025-05-31,Cancelled,35.51
2629,CUST104,2025-10-24,Cancelled,127.2
2630,CUST736,2026-05-06,Cancelled,159.23
2631,CUST904,2025-06-20,Returned,66.85
2632,CUST898,2025-12-11,Delivered,55.17
2633,CUST779,2026-01-12,Delivered,82.93
2634,CUST627,2026-04-02,Returned,70.62
2635,CUST91,2025-05-27,Cancelled,65.48
2636,CUST454,2025-05-29,Delivered,50.8
2637,CUST732,2026-01-24,Cancelled,24.89
2638,CUST851,2025-05-26,Cancelled,80.25
2639,CUST917,2025-06-03,Cancelled,91.0
2640,CUST346,2026-03-20,Delivered,121.25
2641,CUST371,2025-12-27,Returned,66.79
2642,CUST838,2025-09-10,Returned,147.27
2643,CUST418,2025-05-21,Returned,126.73
2644,CUST814,2025-11-24,Delivered,113.08
2645,CUST24,2026-04-20,Delivered,37.34
2646,CUST440,2025-08-03,Returned,72.14
2647,CUST533,2025-12-31,Returned,58.68
2648,CUST988,2026-02-13,Returned,179.19
2649,CUST657,2026-03-21,Delivered,43.81
2650,CUST880,2025-08-14,Returned,137.69
2651,CUST422,2026-02-07,Cancelled,140.67
2652,CUST558,2026-01-21,Delivered,44.55
2653,CUST448,2025-07-16,Returned,129.91
2654,CUST514,2026-03-07,Delivered,20.68
2655,CUST560,2025-09-29,Cancelled,69.56
2656,CUST90,2025-08-23,Cancelled,24.41
2657,CUST91,2025-10-23,Delivered,175.59
2658,CUST352,2025-07-22,Cancelled,187.83
2659,CUST545,2026-03-02,Delivered,110.43
2660,CUST359,2025-05-17,Delivered,100.83
2661,CUST423,2025-09-13,Cancelled,105.79
2662,CUST498,2026-01-23,Cancelled,127.97
2663,CUST778,2026-01-25,Cancelled,41.11
2664,CUST209,2026-05-07,Returned,28.84
2665,CUST593,2026-04-07,Returned,50.73
2666,CUST759,2025-07-18,Cancelled,45.42
2667,CUST180,2026-04-28,Cancelled,110.89
2668,CUST297,2026-03-21,Returned,80.56
2669,CUST790,2025-06-12,Delivered,197.51
2670,CUST335,2026-03-15,Cancelled,47.15
2671,CUST779,2026-01-12,Cancelled,81.99
2672,CUST25,2025-06-17,Cancelled,92.18
2673,CUST860,2025-12-09,Cancelled,23.17
2674,CUST823,2026-04-19,Cancelled,147.4
2675,CUST533,2026-04-02,Delivered,129.76
2676,CUST175,2025-05-23,Delivered,104.4
2677,CUST538,2025-10-30,Cancelled,98.87
2678,CUST722,2025-06-15,Cancelled,20.4
2679,CUST522,2025-07-07,Cancelled,140.28
2680,CUST347,2025-10-29,Returned,51.13
2681,CUST159,2025-10-16,Cancelled,88.85
2682,CUST174,2025-10-12,Cancelled,155.35
2683,CUST134,2025-06-14,Delivered,67.37
2684,CUST546,2026-01-31,Delivered,61.6
2685,CUST96,2025-09-12,Delivered,164.42
2686,CUST171,2025-07-22,Cancelled,21.94
2687,CUST603,2025-11-03,Returned,136.13
2688,CUST540,2025-10-01,Delivered,64.55
2689,CUST810,2026-01-27,Delivered,97.88
2690,CUST890,2026-01-14,Returned,63.87
2691,CUST537,2026-03-17,Returned,62.93
2692,CUST300,2025-07-11,Cancelled,37.04
2693,CUST590,2025-08-17,Cancelled,178.19
2694,CUST434,2025-11-29,Cancelled,63.28
2695,CUST335,2025-09-25,Returned,145.38
2696,CUST987,2025-10-06,Cancelled,34.88
2697,CUST352,2026-04-03,Cancelled,116.72
2698,CUST615,2025-08-19,Cancelled,28.09
2699,CUST911,2026-04-04,Cancelled,51.73
2700,CUST232,2025-07-16,Returned,121.48
2701,CUST149,2025-09-20,Returned,145.57
2702,CUST291,2026-03-26,Delivered,93.03
2703,CUST23,2026-04-14,Returned,193.84
2704,CUST515,2025-10-16,Delivered,149.64
2705,CUST712,2025-08-10,Delivered,22.68
2706,CUST952,2025-11-14,Returned,23.79
2707,CUST673,2025-06-10,Delivered,91.16
2708,CUST629,2026-03-26,Cancelled,124.36
2709,CUST157,2026-05-12,Cancelled,95.65
2710,CUST931,2025-06-16,Returned,182.79
2711,CUST261,2025-08-22,Delivered,21.5
2712,CUST48,2026-04-18,Delivered,129.34
2713,CUST833,2026-01-18,Returned,33.47
2714,CUST693,2026-02-15,Cancelled,80.12
2715,CUST299,2026-04-03,Returned,74.23
2716,CUST261,2025-10-12,Returned,55.6
2717,CUST621,2026-03-26,Delivered,62.75
2718,CUST476,2025-10-13,Cancelled,103.56
2719,CUST817,2025-12-31,Cancelled,57.47
2720,CUST682,2025-12-23,Delivered,33.39
2721,CUST212,2026-05-12,Delivered,155.87
2722,CUST212,2026-02-20,Returned,143.8
2723,CUST497,2025-06-07,Cancelled,147.7
2724,CUST357,2025-07-26,Delivered,144.65
2725,CUST208,2026-01-07,Returned,142.03
2726,CUST827,2025-08-30,Cancelled,30.05
2727,CUST883,2025-12-31,Returned,177.98
2728,CUST170,2026-03-08,Returned,164.17
2729,CUST2,2025-10-13,Delivered,111.93
2730,CUST865,2025-10-28,Delivered,55.7
2731,CUST749,2025-12-01,Delivered,24.76
2732,CUST586,2025-07-23,Cancelled,79.83
2733,CUST88,2025-10-09,Cancelled,81.95
2734,CUST134,2025-10-20,Returned,54.92
2735,CUST759,2026-02-22,Delivered,145.3
2736,CUST185,2026-03-25,Cancelled,187.35
2737,CUST81,2025-08-13,Delivered,72.57
2738,CUST857,2025-12-16,Cancelled,81.13
2739,CUST937,2025-12-17,Delivered,130.65
2740,CUST182,2025-11-30,Returned,86.21
2741,CUST221,2026-04-03,Returned,76.21
2742,CUST312,2025-08-07,Delivered,144.24
2743,CUST154,2025-11-10,Cancelled,183.18
2744,CUST84,2025-06-29,Cancelled,80.72
2745,CUST328,2025-06-09,Delivered,97.02
2746,CUST988,2025-08-14,Delivered,142.16
2747,CUST523,2026-03-28,Returned,85.54
2748,CUST604,2026-03-22,Cancelled,107.88
2749,CUST477,2025-08-11,Returned,21.18
2750,CUST552,2025-07-09,Cancelled,147.65
2751,CUST95,2026-04-20,Returned,99.07
2752,CUST414,2025-09-29,Returned,84.0
2753,CUST906,2025-06-27,Returned,154.83
2754,CUST577,2026-04-22,Cancelled,172.09
2755,CUST477,2025-05-30,Cancelled,166.02
2756,CUST207,2025-05-27,Cancelled,51.43
2757,CUST172,2026-02-23,Delivered,80.26
2758,CUST591,2026-04-21,Delivered,42.18
2759,CUST589,2026-05-10,Delivered,151.74
2760,CUST260,2025-11-14,Cancelled,191.12
2761,CUST284,2025-12-02,Delivered,76.15
2762,CUST883,2025-11-18,Delivered,35.18
2763,CUST492,2025-09-01,Cancelled,167.75
2764,CUST749,2026-03-19,Returned,44.16
2765,CUST133,2026-05-02,Returned,60.52
2766,CUST956,2025-08-11,Delivered,68.48
2767,CUST350,2026-05-05,Delivered,195.27
2768,CUST774,2026-02-22,Returned,37.28
2769,CUST919,2025-10-02,Returned,188.9
2770,CUST853,2025-08-21,Returned,52.84
2771,CUST318,2025-08-23,Delivered,44.47
2772,CUST537,2026-02-15,Delivered,54.98
2773,CUST930,2025-12-23,Delivered,184.57
2774,CUST26,2025-10-01,Cancelled,151.18
2775,CUST829,2025-06-12,Cancelled,163.16
2776,CUST685,2026-05-14,Returned,174.8
2777,CUST924,2026-01-24,Cancelled,173.83
2778,CUST454,2026-05-04,Delivered,100.27
2779,CUST530,2025-05-27,Delivered,90.31
2780,CUST215,2026-04-01,Returned,98.72
2781,CUST416,2025-08-25,Delivered,46.85
2782,CUST174,2025-08-30,Delivered,190.84
2783,CUST892,2025-11-10,Delivered,139.52
2784,CUST343,2025-08-17,Delivered,81.34
2785,CUST445,2025-09-22,Delivered,152.03
2786,CUST987,2025-08-05,Delivered,26.49
2787,CUST19,2025-07-16,Returned,110.77
2788,CUST876,2025-09-26,Cancelled,33.16
2789,CUST633,2025-06-06,Returned,168.56
2790,CUST461,2026-03-31,Cancelled,106.25
2791,CUST683,2025-10-04,Cancelled,107.88
2792,CUST180,2025-12-06,Returned,36.44
2793,CUST778,2025-08-21,Delivered,171.72
2794,CUST412,2025-05-16,Delivered,184.42
2795,CUST582,2026-03-29,Returned,103.48
2796,CUST319,2025-07-06,Returned,45.38
2797,CUST601,2025-07-18,Delivered,116.84
2798,CUST163,2026-03-05,Delivered,65.78
2799,CUST241,2025-10-16,Returned,119.35
2800,CUST998,2025-09-08,Returned,101.81
2801,CUST718,2026-02-04,Delivered,68.85
2802,CUST640,2026-03-23,Delivered,72.22
2803,CUST759,2025-06-02,Cancelled,155.71
2804,CUST432,2025-12-06,Delivered,190.62
2805,CUST397,2025-06-14,Returned,127.68
2806,CUST315,2026-01-22,Cancelled,30.91
2807,CUST217,2026-03-29,Delivered,62.27
2808,CUST160,2025-11-28,Returned,116.95
2809,CUST65,2025-12-29,Cancelled,75.37
2810,CUST583,2025-12-13,Delivered,99.78
2811,CUST698,2026-02-14,Delivered,99.87
2812,CUST156,2026-01-19,Cancelled,63.74
2813,CUST499,2026-05-07,Cancelled,179.78
2814,CUST861,2026-01-27,Cancelled,29.53
2815,CUST344,2025-10-31,Returned,61.2
2816,CUST418,2026-04-17,Delivered,150.22
2817,CUST568,2025-05-19,Returned,189.57
2818,CUST640,2025-09-29,Cancelled,182.92
2819,CUST604,2025-09-28,Delivered,181.95
2820,CUST247,2026-04-19,Delivered,109.75
2821,CUST387,2026-04-29,Delivered,144.38
2822,CUST931,2026-04-08,Cancelled,59.85
2823,CUST593,2025-08-04,Delivered,194.55
2824,CUST741,2025-11-20,Returned,126.04
2825,CUST348,2025-06-30,Cancelled,71.2
2826,CUST756,2025-07-29,Cancelled,136.55
2827,CUST936,2025-08-03,Returned,116.84
2828,CUST556,2025-12-18,Delivered,184.87
2829,CUST185,2025-10-13,Cancelled,83.28
2830,CUST217,2026-05-06,Delivered,133.17
2831,CUST232,2025-09-25,Returned,77.47
2832,CUST962,2025-08-02,Delivered,95.76
2833,CUST497,2026-03-19,Cancelled,153.17
2834,CUST518,2025-07-17,Delivered,43.17
2835,CUST151,2025-06-01,Returned,92.78
2836,CUST420,2026-02-10,Returned,142.65
2837,CUST654,2025-07-29,Delivered,138.63
2838,CUST235,2026-05-10,Delivered,34.0
2839,CUST672,2025-07-26,Returned,73.58
2840,CUST467,2026-04-08,Delivered,190.89
2841,CUST238,2025-05-25,Returned,194.46
2842,CUST155,2026-02-24,Returned,171.01
2843,CUST28,2026-02-01,Returned,95.53
2844,CUST10,2026-03-01,Cancelled,134.79
2845,CUST497,2025-11-09,Cancelled,163.92
2846,CUST254,2025-10-20,Cancelled,192.9
2847,CUST262,2025-07-08,Delivered,31.05
2848,CUST535,2025-06-08,Returned,72.27
2849,CUST386,2026-02-18,Returned,73.43
2850,CUST76,2026-01-30,Delivered,79.72
2851,CUST638,2026-04-18,Delivered,47.96
2852,CUST25,2025-07-01,Cancelled,119.68
2853,CUST340,2026-01-05,Cancelled,64.55
2854,CUST822,2026-02-19,Cancelled,47.47
2855,CUST410,2025-09-06,Cancelled,26.87
2856,CUST863,2025-09-02,Cancelled,112.34
2857,CUST879,2026-05-04,Delivered,31.24
2858,CUST192,2025-12-03,Returned,181.51
2859,CUST693,2025-11-06,Delivered,78.48
2860,CUST35,2026-02-10,Cancelled,76.41
2861,CUST992,2026-04-30,Delivered,171.73
2862,CUST591,2026-03-29,Delivered,96.07
2863,CUST194,2026-02-21,Cancelled,137.96
2864,CUST295,2025-07-30,Cancelled,172.57
2865,CUST133,2025-10-23,Returned,56.21
2866,CUST955,2025-07-13,Returned,90.31
2867,CUST688,2025-07-31,Returned,39.92
2868,CUST846,2025-07-15,Returned,104.96
2869,CUST710,2025-08-13,Returned,156.78
2870,CUST514,2025-12-31,Returned,117.24
2871,CUST127,2025-06-03,Returned,49.41
2872,CUST485,2026-05-14,Returned,85.5
2873,CUST945,2026-01-03,Delivered,48.04
2874,CUST175,2025-10-31,Delivered,191.77
2875,CUST88,2025-09-06,Returned,59.19
2876,CUST708,2025-09-14,Cancelled,33.66
2877,CUST76,2025-05-28,Delivered,80.22
2878,CUST180,2026-01-04,Cancelled,190.42
2879,CUST371,2026-02-03,Cancelled,185.32
2880,CUST835,2026-02-21,Delivered,141.93
2881,CUST83,2025-05-31,Returned,163.18
2882,CUST434,2025-11-07,Returned,136.8
2883,CUST165,2026-01-19,Delivered,135.44
2884,CUST836,2025-09-14,Returned,43.44
2885,CUST585,2026-03-22,Delivered,104.63
2886,CUST179,2026-03-13,Cancelled,51.55
2887,CUST778,2026-03-07,Returned,35.09
2888,CUST916,2026-05-10,Returned,99.46
2889,CUST457,2025-07-14,Delivered,21.71
2890,CUST882,2025-12-09,Delivered,105.13
2891,CUST538,2025-07-22,Cancelled,130.59
2892,CUST164,2025-06-13,Returned,192.69
2893,CUST189,2026-02-07,Returned,182.86
2894,CUST773,2025-05-16,Delivered,20.16
2895,CUST332,2025-10-04,Cancelled,117.81
2896,CUST882,2026-02-23,Returned,30.07
2897,CUST764,2026-01-14,Delivered,187.39
2898,CUST449,2026-04-20,Delivered,182.87
2899,CUST76,2026-02-06,Returned,139.7
2900,CUST711,2026-03-30,Returned,97.59
2901,CUST223,2025-10-15,Returned,197.43
2902,CUST911,2025-07-12,Returned,138.75
2903,CUST492,2025-06-13,Returned,23.93
2904,CUST914,2025-11-15,Cancelled,63.31
2905,CUST323,2025-12-15,Cancelled,26.46
2906,CUST930,2026-01-18,Delivered,132.55
2907,CUST153,2025-12-13,Returned,179.23
2908,CUST280,2025-11-17,Returned,179.22
2909,CUST686,2025-08-16,Delivered,188.97
2910,CUST439,2025-10-15,Returned,55.85
2911,CUST548,2026-02-01,Returned,23.98
2912,CUST267,2025-11-20,Returned,104.83
2913,CUST256,2025-05-21,Cancelled,101.59
2914,CUST960,2026-03-13,Delivered,163.59
2915,CUST848,2025-12-03,Delivered,154.67
2916,CUST355,2026-03-09,Returned,176.85
2917,CUST53,2026-04-26,Returned,182.88
2918,CUST819,2026-01-08,Delivered,37.69
2919,CUST360,2026-02-14,Delivered,24.35
2920,CUST967,2025-10-16,Cancelled,35.31
2921,CUST946,2025-09-30,Returned,170.35
2922,CUST196,2025-05-30,Returned,45.63
2923,CUST696,2025-11-30,Delivered,28.65
2924,CUST600,2025-08-01,Cancelled,122.36
2925,CUST976,2025-08-05,Delivered,107.12
2926,CUST11,2025-08-21,Cancelled,32.91
2927,CUST843,2026-02-21,Returned,145.33
2928,CUST169,2025-08-08,Delivered,180.63
2929,CUST23,2026-01-12,Cancelled,73.1
2930,CUST533,2025-10-19,Delivered,194.41
2931,CUST872,2026-03-10,Delivered,190.69
2932,CUST968,2025-10-31,Delivered,121.67
2933,CUST915,2025-05-25,Delivered,28.25
2934,CUST473,2026-02-16,Returned,144.4
2935,CUST965,2025-07-23,Returned,120.71
2936,CUST192,2025-10-22,Delivered,173.65
2937,CUST624,2025-11-10,Cancelled,112.03
2938,CUST772,2025-09-16,Cancelled,20.14
2939,CUST303,2026-01-28,Delivered,69.82
2940,CUST421,2025-08-28,Delivered,128.42
2941,CUST331,2026-01-29,Delivered,74.0
2942,CUST230,2025-05-28,Delivered,174.81
2943,CUST666,2025-06-11,Cancelled,126.82
2944,CUST21,2025-07-19,Cancelled,127.45
2945,CUST937,2025-08-19,Returned,168.92
2946,CUST690,2026-02-20,Cancelled,34.51
2947,CUST367,2025-06-20,Cancelled,150.4
2948,CUST197,2025-10-11,Delivered,125.45
2949,CUST619,2026-02-17,Delivered,135.38
2950,CUST933,2026-04-11,Cancelled,46.5
2951,CUST279,2026-04-10,Returned,78.24
2952,CUST124,2025-11-13,Returned,107.87
2953,CUST783,2025-09-06,Delivered,25.0
2954,CUST890,2026-04-07,Returned,94.22
2955,CUST124,2026-03-21,Returned,46.0
2956,CUST522,2026-01-10,Delivered,180.83
2957,CUST8,2026-04-13,Delivered,187.05
2958,CUST733,2025-12-06,Cancelled,84.75
2959,CUST649,2025-09-29,Returned,196.87
2960,CUST561,2026-04-25,Delivered,151.38
2961,CUST428,2025-10-14,Cancelled,184.47
2962,CUST719,2025-11-17,Cancelled,185.42
2963,CUST355,2025-08-10,Returned,151.56
2964,CUST533,2025-09-22,Cancelled,104.22
2965,CUST344,2026-01-14,Returned,31.38
2966,CUST130,2026-04-19,Returned,67.53
2967,CUST555,2026-03-18,Delivered,22.95
2968,CUST489,2026-04-02,Returned,40.85
2969,CUST170,2026-02-05,Returned,118.92
2970,CUST969,2025-12-26,Delivered,91.84
2971,CUST411,2025-10-27,Delivered,185.81
2972,CUST355,2025-08-17,Delivered,148.43
2973,CUST439,2025-07-17,Delivered,44.02
2974,CUST23,2025-08-12,Cancelled,60.07
2975,CUST127,2026-03-04,Returned,110.74
2976,CUST786,2025-12-09,Cancelled,132.33
2977,CUST473,2025-09-01,Cancelled,113.73
2978,CUST422,2025-06-18,Delivered,156.07
2979,CUST204,2025-09-23,Returned,135.49
2980,CUST139,2025-07-18,Returned,70.9
2981,CUST17,2025-06-23,Cancelled,135.82
2982,CUST176,2026-04-22,Delivered,124.7
2983,CUST918,2025-06-01,Returned,188.23
2984,CUST671,2026-03-11,Returned,61.27
2985,CUST335,2025-07-21,Delivered,44.22
2986,CUST307,2026-01-04,Cancelled,96.9
2987,CUST94,2025-07-28,Cancelled,165.17
2988,CUST270,2026-05-07,Delivered,53.65
2989,CUST797,2025-12-10,Returned,166.49
2990,CUST905,2025-10-12,Delivered,134.1
2991,CUST618,2026-04-20,Cancelled,52.96
2992,CUST876,2025-09-25,Cancelled,67.22
2993,CUST438,2025-06-07,Delivered,56.46
2994,CUST18,2026-01-12,Delivered,169.6
2995,CUST510,2026-02-19,Cancelled,73.84
2996,CUST737,2026-02-09,Delivered,187.07
2997,CUST672,2025-07-11,Returned,79.72
2998,CUST47,2026-04-26,Returned,101.74
2999,CUST841,2025-12-03,Delivered,125.03
3000,CUST863,2025-09-10,Returned,136.02
3001,CUST160,2026-02-04,Delivered,79.24
3002,CUST132,2026-02-17,Cancelled,124.26
3003,CUST977,2026-02-15,Cancelled,47.96
3004,CUST262,2025-09-30,Delivered,99.05
3005,CUST109,2026-03-26,Delivered,123.93
3006,CUST330,2026-04-23,Delivered,121.61
3007,CUST734,2025-11-09,Returned,157.17
3008,CUST481,2026-04-30,Cancelled,61.69
3009,CUST781,2025-09-24,Delivered,78.45
3010,CUST955,2026-03-19,Returned,21.32
3011,CUST978,2026-02-14,Cancelled,192.89
3012,CUST629,2025-07-27,Cancelled,75.84
3013,CUST601,2026-02-22,Delivered,63.57
3014,CUST887,2026-03-10,Delivered,42.66
3015,CUST529,2025-07-13,Returned,23.83
3016,CUST364,2026-04-24,Delivered,72.49
3017,CUST198,2025-10-15,Cancelled,85.77
3018,CUST704,2026-02-05,Delivered,57.35
3019,CUST210,2025-08-27,Delivered,107.48
3020,CUST852,2025-12-08,Returned,164.85
3021,CUST444,2025-06-21,Delivered,190.78
3022,CUST882,2025-09-21,Cancelled,54.95
3023,CUST270,2025-08-06,Returned,48.59
3024,CUST960,2026-03-07,Delivered,140.77
3025,CUST818,2025-12-15,Delivered,179.02
3026,CUST113,2025-08-16,Returned,160.03
3027,CUST846,2025-06-26,Returned,171.25
3028,CUST356,2025-09-02,Delivered,113.21
3029,CUST739,2026-01-12,Cancelled,42.78
3030,CUST276,2025-07-29,Delivered,184.75
3031,CUST957,2026-01-30,Returned,197.79
3032,CUST304,2026-01-10,Delivered,134.61
3033,CUST645,2025-06-10,Delivered,159.35
3034,CUST948,2026-05-02,Cancelled,33.45
3035,CUST500,2026-04-20,Returned,109.93
3036,CUST964,2026-01-29,Cancelled,75.5
3037,CUST475,2026-03-30,Cancelled,111.77
