order_id,payment_method,payment_amount
2426,UPI,4960.98
2427,Net Banking,2572.33
2428,COD,4281.34
2429,Net Banking,10393.375
2430,Card,7931.66
2431,Net Banking,2337.31
2432,Card,3500.6499999999996
2433,UPI,6656.8150000000005
2434,Card,7229.645
2435,COD,20831.87
2436,Net Banking,7950.870000000001
2437,COD,0.0
2438,Card,0.0
2439,COD,5128.4
2440,UPI,0.0
2441,Net Banking,0.0
2442,Net Banking,0.0
2443,Net Banking,2472.95
2444,Net Banking,0.0
2445,UPI,875.15
2446,Net Banking,9879.645
2447,COD,13978.970000000001
2448,UPI,14324.869999999999
2449,COD,12705.625
2450,Card,0.0
2451,UPI,16771.0
2452,Card,0.0
2453,Card,28817.32
2454,Net Banking,7249.47
2455,Net Banking,0.0
2456,Net Banking,13574.8
2457,COD,0.0
2458,UPI,8932.41
2459,COD,0.0
2460,COD,11337.07
2461,Card,6100.2
2462,Net Banking,21256.04
2463,UPI,12489.09
2464,UPI,7595.785
2465,Net Banking,3926.46
2466,COD,3721.89
2467,Net Banking,12730.27
2468,UPI,0.0
2469,COD,0.0
2470,Net Banking,20312.93
2471,Net Banking,0.0
2472,Net Banking,7622.22
2473,Net Banking,0.0
2474,COD,6945.129999999999
2475,UPI,20254.27
2476,COD,8583.135
2477,COD,29408.9
2478,Net Banking,6828.07
2479,UPI,0.0
2480,Card,0.0
2481,Net Banking,14459.14
2482,Net Banking,12907.11
2483,COD,8799.925
2484,Card,7584.32
2485,Net Banking,16158.2
2486,Card,0.0
2487,COD,0.0
2488,Card,13853.855
2489,COD,13149.09
2490,COD,3755.9
2491,COD,0.0
2492,COD,15496.720000000001
2493,Card,7104.860000000001
2494,COD,0.0
2495,Net Banking,7797.93
2496,Net Banking,15293.1
2497,Card,9016.369999999999
2498,UPI,3592.92
2499,Net Banking,8806.86
2500,COD,11328.689999999999
2501,UPI,20925.7
2502,Card,15431.960000000001
2503,Card,0.0
2504,Net Banking,9641.07
2505,COD,8265.865
2506,COD,885.305
2507,UPI,0.0
2508,UPI,0.0
2509,Net Banking,3801.88
2510,Card,3190.92
2511,Card,7680.5
2512,Card,536.32
2513,UPI,12486.79
2514,Net Banking,0.0
2515,Net Banking,0.0
2516,COD,6283.845
2517,COD,1856.8
2518,COD,10293.0
2519,COD,9271.245
2520,UPI,0.0
2521,UPI,11461.970000000001
2522,Net Banking,0.0
2523,Net Banking,17088.1
2524,UPI,0.0
2525,UPI,2341.855
2526,Net Banking,0.0
2527,Net Banking,6942.215
2528,Net Banking,0.0
2529,UPI,1078.89
2530,Card,354.72
2531,Card,20860.86
2532,Net Banking,8757.23
2533,Card,2095.0550000000003
2534,Card,0.0
2535,UPI,0.0
2536,COD,11471.74
2537,Card,9145.35
2538,Card,0.0
2539,Card,10892.545
2540,UPI,1374.19
2541,COD,3864.99
2542,UPI,986.18
2543,Card,0.0
2544,COD,2087.955
2545,UPI,0.0
2546,UPI,0.0
2547,Card,35031.81
2548,UPI,0.0
2549,UPI,3839.715
2550,Card,0.0
2551,COD,0.0
2552,UPI,0.0
2553,UPI,14320.39
2554,UPI,0.0
2555,Net Banking,15323.94
2556,UPI,6681.91
2557,Card,7067.08
2558,Card,1661.09
2559,COD,0.0
2560,UPI,4543.785
2561,Net Banking,4886.805
2562,Card,31656.530000000002
2563,Card,4673.3150000000005
2564,UPI,4737.34
2565,Net Banking,0.0
2566,Net Banking,0.0
2567,Card,3634.51
2568,Card,5536.96
2569,COD,10381.79
2570,COD,41160.07
2571,UPI,6193.23
2572,COD,5244.27
2573,UPI,7798.785
2574,COD,6583.465
2575,Net Banking,0.0
2576,COD,7458.91
2577,Net Banking,0.0
2578,Card,12395.11
2579,COD,0.0
2580,UPI,0.0
2581,UPI,0.0
2582,UPI,0.0
2583,UPI,0.0
2584,COD,0.0
2585,Net Banking,757.39
2586,COD,0.0
2587,UPI,17599.12
2588,Net Banking,0.0
2589,COD,12287.73
2590,Card,7823.265
2591,Net Banking,0.0
2592,Card,24435.47
2593,COD,0.0
2594,COD,14582.820000000002
2595,Card,0.0
2596,UPI,6923.34
2597,Card,12289.275
2598,Card,14148.17
2599,Card,20642.43
2600,COD,6234.87
2601,Card,0.0
2602,UPI,11303.54
2603,Net Banking,0.0
2604,UPI,8833.075
2605,Card,3385.6349999999998
2606,Net Banking,6012.225
2607,Card,24348.91
2608,UPI,0.0
2609,Net Banking,7505.925
2610,UPI,0.0
2611,COD,23118.23
2612,Card,8425.025
2613,UPI,13749.4
2614,Card,26919.730000000003
2615,Card,8271.48
2616,COD,0.0
2617,UPI,17776.56
2618,Net Banking,9285.01
2619,Card,8366.58
2620,Net Banking,0.0
2621,COD,3720.15
2622,Net Banking,10054.26
2623,COD,5826.485000000001
2624,UPI,0.0
2625,COD,19415.100000000002
2626,UPI,27324.62
2627,COD,22952.855
2628,UPI,0.0
2629,UPI,0.0
2630,Net Banking,0.0
2631,Card,5122.58
2632,Net Banking,18135.84
2633,Net Banking,6496.92
2634,COD,5559.085
2635,Card,0.0
2636,UPI,12325.7
2637,UPI,0.0
2638,COD,0.0
2639,Net Banking,0.0
2640,UPI,20199.81
2641,Card,4733.75
2642,COD,175.73
2643,Card,2041.54
2644,Net Banking,16088.02
2645,Net Banking,20312.46
2646,COD,2659.11
2647,COD,3767.89
2648,COD,2506.535
2649,Card,3510.11
2650,Card,11771.29
2651,UPI,0.0
2652,UPI,5124.52
2653,COD,658.095
2654,COD,17690.75
2655,UPI,0.0
2656,Net Banking,0.0
2657,Net Banking,9532.539999999999
2658,Net Banking,0.0
2659,UPI,18138.46
2660,COD,21787.27
2661,Card,0.0
2662,UPI,0.0
2663,Card,0.0
2664,COD,1820.3850000000002
2665,Net Banking,6465.92
2666,Net Banking,0.0
2667,Net Banking,0.0
2668,Net Banking,147.11
2669,Net Banking,25120.18
2670,UPI,0.0
2671,COD,0.0
2672,COD,0.0
2673,COD,0.0
2674,COD,0.0
2675,UPI,8131.259999999999
2676,Net Banking,7490.55
2677,Card,0.0
2678,Card,0.0
2679,COD,0.0
2680,COD,4815.215
2681,UPI,0.0
2682,Net Banking,0.0
2683,UPI,932.51
2684,Card,15716.2
2685,COD,1051.76
2686,UPI,0.0
2687,COD,10943.349999999999
2688,Net Banking,11112.05
2689,UPI,16427.81
2690,Card,5563.42
2691,Net Banking,11167.880000000001
2692,Net Banking,0.0
2693,Card,0.0
2694,Card,0.0
2695,COD,14951.244999999999
2696,UPI,0.0
2697,COD,0.0
2698,UPI,0.0
2699,UPI,0.0
2700,COD,9676.05
2701,COD,12080.005000000001
2702,Net Banking,13716.58
2703,COD,1685.26
2704,COD,4411.110000000001
2705,Card,12847.19
2706,UPI,5289.145
2707,COD,19361.67
2708,Card,0.0
2709,COD,0.0
2710,COD,7924.150000000001
2711,Net Banking,4318.3
2712,Net Banking,6264.46
2713,Net Banking,13645.01
2714,Net Banking,0.0
2715,Net Banking,2824.4049999999997
2716,UPI,8332.02
2717,Net Banking,23711.67
2718,UPI,0.0
2719,Card,0.0
2720,Net Banking,11478.08
2721,Net Banking,4654.77
2722,COD,9213.345000000001
2723,Net Banking,0.0
2724,Card,487.7
2725,Net Banking,6626.795
2726,Net Banking,0.0
2727,UPI,973.74
2728,Card,6910.09
2729,Net Banking,23323.07
2730,COD,30922.21
2731,COD,23517.230000000003
2732,Net Banking,0.0
2733,UPI,0.0
2734,UPI,1270.51
2735,Card,13691.380000000001
2736,COD,0.0
2737,Net Banking,20394.28
2738,UPI,0.0
2739,Net Banking,25392.8
2740,Net Banking,10576.635
2741,COD,4668.42
2742,COD,14992.060000000001
2743,COD,0.0
2744,UPI,0.0
2745,Net Banking,16101.470000000001
2746,UPI,8181.93
2747,Card,8023.2699999999995
2748,UPI,0.0
2749,UPI,11039.67
2750,COD,0.0
2751,UPI,9625.63
2752,UPI,5597.865000000001
2753,COD,3230.71
2754,COD,0.0
2755,COD,0.0
2756,UPI,0.0
2757,UPI,11895.49
2758,UPI,36256.4
2759,Card,8586.09
2760,UPI,0.0
2761,COD,2210.75
2762,UPI,22169.29
2763,Net Banking,0.0
2764,Net Banking,14936.494999999999
2765,Card,5277.18
2766,Net Banking,5659.969999999999
2767,UPI,6641.18
2768,Card,6078.435
2769,UPI,10350.755000000001
2770,Net Banking,10386.55
2771,UPI,17608.62
2772,COD,18392.25
2773,Net Banking,10352.880000000001
2774,Net Banking,0.0
2775,UPI,0.0
2776,UPI,292.12
2777,Card,0.0
2778,Card,15066.24
2779,Net Banking,24445.59
2780,UPI,2804.33
2781,Net Banking,12739.039999999999
2782,COD,9975.9
2783,Card,11931.82
2784,Net Banking,5668.13
2785,COD,22014.22
2786,Net Banking,22039.08
2787,COD,6896.77
2788,COD,0.0
2789,Net Banking,3995.59
2790,UPI,0.0
2791,Net Banking,0.0
2792,Net Banking,3158.93
2793,Net Banking,11676.89
2794,COD,6538.43
2795,Card,11105.565
2796,Card,11438.515
2797,Card,1917.3700000000001
2798,UPI,17699.5
2799,Card,4694.7
2800,Card,7194.375
2801,COD,27092.100000000002
2802,COD,18978.79
2803,Net Banking,0.0
2804,UPI,3162.63
2805,Net Banking,7603.8949999999995
2806,Card,0.0
2807,UPI,11641.81
2808,COD,12113.78
2809,Net Banking,0.0
2810,Card,23987.34
2811,Card,12174.91
2812,Net Banking,0.0
2813,UPI,0.0
2814,UPI,0.0
2815,Card,2678.3
2816,UPI,6618.9400000000005
2817,COD,430.265
2818,Card,0.0
2819,Card,3949.6400000000003
2820,Card,8130.07
2821,Net Banking,9490.32
2822,Net Banking,0.0
2823,COD,15622.510000000002
2824,Net Banking,479.25
2825,Card,0.0
2826,COD,0.0
2827,COD,2659.38
2828,UPI,2148.21
2829,UPI,0.0
2830,COD,6913.36
2831,Net Banking,4911.65
2832,COD,1730.93
2833,Net Banking,0.0
2834,Card,16793.3
2835,Net Banking,3589.68
2836,UPI,1245.47
2837,COD,6702.84
2838,Card,3016.28
2839,COD,8055.12
2840,Card,6574.6
2841,Net Banking,1356.855
2842,UPI,756.72
2843,Card,2357.835
2844,Net Banking,0.0
2845,Card,0.0
2846,UPI,0.0
2847,UPI,10354.94
2848,COD,3412.11
2849,UPI,5074.035
2850,COD,2643.65
2851,UPI,1842.08
2852,Net Banking,0.0
2853,Net Banking,0.0
2854,COD,0.0
2855,UPI,0.0
2856,Card,0.0
2857,UPI,117.15
2858,UPI,181.135
2859,Card,6218.42
2860,COD,0.0
2861,Card,27142.34
2862,COD,17075.28
2863,COD,0.0
2864,UPI,0.0
2865,Net Banking,8032.17
2866,Card,11369.73
2867,Card,2461.785
2868,Net Banking,11558.11
2869,Card,10976.970000000001
2870,Net Banking,3205.465
2871,COD,13243.955
2872,COD,3789.965
2873,Card,14428.92
2874,COD,1423.07
2875,COD,6560.085
2876,Net Banking,0.0
2877,COD,11749.29
2878,Card,0.0
2879,Net Banking,0.0
2880,COD,12697.15
2881,Card,5870.0650000000005
2882,UPI,5443.18
2883,Card,22134.23
2884,Card,7055.54
2885,Card,2941.51
2886,Card,0.0
2887,COD,13626.039999999999
2888,Net Banking,3945.815
2889,COD,30650.75
2890,UPI,16303.06
2891,Card,0.0
2892,Card,5661.795
2893,Card,3269.28
2894,UPI,18802.27
2895,COD,0.0
2896,Card,3348.135
2897,COD,22590.66
2898,UPI,14190.44
2899,Card,10066.05
2900,Net Banking,7042.785
2901,Net Banking,6622.47
2902,COD,13285.735
2903,Card,5705.650000000001
2904,UPI,0.0
2905,Card,0.0
2906,Card,4315.56
2907,COD,4705.375
2908,Net Banking,4369.945000000001
2909,COD,5496.75
2910,COD,4393.455
2911,Card,143.775
2912,UPI,7950.49
2913,UPI,0.0
2914,UPI,18869.17
2915,UPI,1245.96
2916,UPI,1335.61
2917,UPI,3893.1949999999997
2918,Card,11722.39
2919,Card,18226.81
2920,Card,0.0
2921,UPI,6345.445
2922,Net Banking,7363.435
2923,COD,2192.67
2924,UPI,0.0
2925,UPI,2336.38
2926,Net Banking,0.0
2927,Card,6197.889999999999
2928,COD,3534.57
2929,UPI,0.0
2930,Net Banking,14829.1
2931,Net Banking,17969.82
2932,COD,24493.84
2933,UPI,2004.82
2934,Card,8328.31
2935,COD,7686.654999999999
2936,UPI,25904.37
2937,Card,0.0
2938,COD,0.0
2939,Card,19126.87
2940,COD,3169.4500000000003
2941,UPI,11426.58
2942,UPI,11834.64
2943,UPI,0.0
2944,COD,0.0
2945,Net Banking,6998.925
2946,COD,0.0
2947,Net Banking,0.0
2948,COD,27376.66
2949,Net Banking,278.16
2950,Card,0.0
2951,Card,8380.485
2952,Card,14064.869999999999
2953,UPI,17299.190000000002
2954,Net Banking,5185.745
2955,Net Banking,2961.4
2956,UPI,14308.570000000002
2957,Net Banking,5605.67
2958,COD,0.0
2959,COD,3424.525
2960,Net Banking,9455.929999999998
2961,UPI,0.0
2962,Net Banking,0.0
2963,Net Banking,10639.4
2964,UPI,0.0
2965,Card,4043.6949999999997
2966,COD,6360.825000000001
2967,Card,11563.5
2968,Net Banking,6400.12
2969,COD,10181.93
2970,Net Banking,11981.86
2971,COD,6075.93
2972,Net Banking,19163.83
2973,Card,20042.43
2974,Net Banking,0.0
2975,Card,7366.17
2976,UPI,0.0
2977,Card,0.0
2978,Net Banking,12157.61
2979,Card,4311.87
2980,COD,12923.740000000002
2981,Net Banking,0.0
2982,Net Banking,8862.52
2983,Net Banking,4779.96
2984,UPI,4883.025
2985,Card,7939.81
2986,Net Banking,0.0
2987,UPI,0.0
2988,Card,17091.45
2989,Card,7540.34
2990,Net Banking,28915.65
2991,Net Banking,0.0
2992,COD,0.0
2993,Net Banking,22824.74
2994,UPI,11116.789999999999
2995,UPI,0.0
2996,Card,1842.08
2997,Net Banking,5701.65
2998,COD,4255.805
2999,COD,3161.86
3000,Net Banking,3078.19
3001,UPI,22500.899999999998
3002,Net Banking,0.0
3003,Net Banking,0.0
3004,Card,16909.96
3005,Card,2668.86
3006,UPI,21635.28
3007,Net Banking,1490.295
3008,Card,0.0
3009,UPI,8242.16
3010,UPI,4631.25
3011,UPI,0.0
3012,UPI,0.0
3013,UPI,1092.73
3014,Card,3973.4
3015,COD,5199.004999999999
3016,Card,15584.58
3017,UPI,0.0
3018,UPI,16311.59
3019,Net Banking,21783.309999999998
3020,COD,1685.245
3021,Card,30131.22
3022,Card,0.0
3023,Net Banking,2429.665
3024,Card,21610.57
3025,UPI,12067.2
3026,Net Banking,9338.68
3027,UPI,10185.955
3028,COD,11219.09
3029,UPI,0.0
3030,UPI,13644.27
3031,Card,7269.605
3032,Net Banking,6084.55
3033,UPI,7623.07
3034,UPI,0.0
3035,Card,1796.725
3036,Net Banking,0.0
3037,Card,0.0
3038,Card,0.0
3039,Net Banking,0.0
3040,Net Banking,12121.345
3041,COD,11638.32
3042,UPI,2736.7700000000004
3043,UPI,7912.84
3044,COD,4750.240000000001
3045,COD,11279.26
3046,COD,10206.44
3047,UPI,15224.265
3048,Net Banking,1753.2
3049,COD,0.0
3050,Card,15538.89
3051,COD,948.4300000000001
3052,COD,4406.48
3053,Card,13504.44
3054,UPI,0.0
3055,UPI,0.0
3056,Net Banking,9724.17
3057,Net Banking,13301.0
3058,Card,0.0
3059,COD,0.0
3060,Net Banking,7482.570000000001
3061,COD,0.0
3062,UPI,0.0
3063,Card,0.0
3064,Net Banking,10964.59
3065,Net Banking,18070.670000000002
3066,Net Banking,13378.025000000001
3067,Card,0.0
3068,COD,4865.41
3069,UPI,25265.49
3070,COD,4414.98
3071,UPI,32343.34
3072,Net Banking,0.0
3073,UPI,0.0
3074,Card,9030.3
3075,Net Banking,0.0
3076,Card,0.0
3077,Card,7493.43
3078,UPI,9500.064999999999
3079,COD,10945.56
3080,UPI,0.0
3081,COD,0.0
3082,COD,6205.2
3083,Net Banking,259.665
3084,Card,13377.064999999999
3085,COD,0.0
3086,UPI,9457.97
3087,Net Banking,0.0
3088,Card,30089.34
3089,Net Banking,11689.825
3090,UPI,1248.165
3091,Net Banking,5779.88
3092,COD,3812.625
3093,COD,9824.295
3094,Card,4821.53
3095,Net Banking,4223.485
3096,UPI,3295.625
3097,Card,27520.850000000002
3098,Card,6007.65
3099,Net Banking,0.0
3100,Card,3632.26
3101,Card,10239.0
3102,COD,5827.605
3103,Net Banking,4560.52
3104,Net Banking,7911.42
3105,COD,17744.295
3106,Card,0.0
3107,COD,3529.8900000000003
3108,UPI,0.0
3109,Card,9667.015000000001
3110,Net Banking,3650.92
3111,Card,8197.2
3112,Card,0.0
3113,Card,0.0
3114,Card,0.0
3115,UPI,0.0
3116,Net Banking,7461.46
3117,Card,7288.845
3118,UPI,0.0
3119,UPI,7074.514999999999
3120,Card,3952.255
3121,Net Banking,2637.285
3122,Card,1755.05
3123,UPI,10069.779999999999
3124,Card,0.0
3125,COD,4787.02
3126,COD,7677.6449999999995
3127,Card,0.0
3128,Card,3645.565
3129,Card,6952.0599999999995
3130,UPI,8740.12
3131,COD,2516.33
3132,COD,8452.3
3133,Card,3435.53
3134,Net Banking,6174.605
3135,UPI,3920.005
3136,Net Banking,5171.4
3137,UPI,8573.745
3138,Card,12320.04
3139,Card,14155.205
3140,Net Banking,4742.795
3141,Card,0.0
3142,COD,6860.0
3143,Net Banking,18113.12
3144,COD,0.0
3145,Card,23028.7
3146,UPI,2233.15
3147,UPI,0.0
3148,Card,16663.2
3149,COD,0.0
3150,Net Banking,27017.28
3151,Net Banking,10159.235
3152,Card,2413.93
3153,COD,7595.46
3154,Net Banking,16584.31
3155,Card,2746.855
3156,UPI,0.0
3157,COD,8431.89
3158,UPI,8834.82
3159,Card,10347.465
3160,UPI,9945.215
3161,UPI,0.0
3162,COD,3145.965
3163,COD,10463.359999999999
3164,Card,3071.26
3165,COD,4174.45
3166,Net Banking,29068.0
3167,Net Banking,29747.09
3168,COD,20320.13
3169,Net Banking,21025.82
3170,Card,0.0
3171,Card,10628.935000000001
3172,UPI,0.0
3173,Net Banking,13366.8
3174,UPI,9805.810000000001
3175,UPI,0.0
3176,Card,327.575
3177,UPI,27593.11
3178,Card,4401.14
3179,Card,10250.34
3180,Card,0.0
3181,UPI,0.0
3182,UPI,3192.09
3183,COD,0.0
3184,UPI,5449.52
3185,COD,6061.07
3186,COD,3731.4800000000005
3187,Net Banking,8905.01
3188,COD,0.0
3189,Card,4367.765
3190,UPI,0.0
3191,Card,22021.16
3192,Card,30953.06
3193,UPI,0.0
3194,Net Banking,5433.3150000000005
3195,Net Banking,11466.220000000001
3196,Net Banking,6972.12
3197,Card,0.0
3198,Card,646.495
3199,Net Banking,10105.195
3200,UPI,2218.96
3201,COD,11658.52
3202,Net Banking,16253.59
3203,UPI,12075.655
3204,UPI,0.0
3205,COD,0.0
3206,UPI,13358.7
3207,COD,0.0
3208,UPI,0.0
3209,Net Banking,12249.55
3210,COD,5981.2699999999995
3211,Net Banking,0.0
3212,UPI,12325.675
3213,COD,5976.0599999999995
3214,COD,0.0
3215,COD,17090.815
3216,COD,3168.2599999999998
3217,Net Banking,22935.34
3218,Card,0.0
3219,Card,5110.89
3220,COD,0.0
3221,Card,24846.920000000002
3222,Card,0.0
3223,COD,1661.09
3224,COD,13054.125
3225,UPI,0.0
3226,Net Banking,8265.97
3227,UPI,11803.94
3228,Net Banking,1950.06
3229,UPI,6687.235
3230,Card,0.0
3231,Card,0.0
3232,Card,10092.8
3233,Card,0.0
3234,Card,0.0
3235,Card,0.0
3236,UPI,0.0
3237,Card,3599.99
3238,COD,17805.35
3239,Card,12253.73
3240,UPI,17248.760000000002
3241,Net Banking,12444.21
3242,UPI,9062.365
3243,COD,8103.75
3244,Card,11490.740000000002
3245,Net Banking,1233.93
3246,Net Banking,8515.065
3247,Card,1228.74
3248,UPI,0.0
3249,UPI,10585.15
3250,COD,10501.72
3251,UPI,0.0
3252,COD,4657.38
3253,Card,0.0
3254,UPI,12604.95
3255,COD,0.0
3256,Card,0.0
3257,Card,29298.18
3258,COD,11978.745
3259,UPI,25324.850000000002
3260,COD,9392.744999999999
3261,Net Banking,526.74
3262,Net Banking,18436.54
3263,COD,8381.515
3264,Net Banking,6276.43
3265,Net Banking,16840.079999999998
3266,COD,6940.53
3267,Card,4855.825
3268,Card,4865.905
3269,Net Banking,13864.53
3270,Net Banking,9876.475
3271,COD,6176.985000000001
3272,Card,15251.34
3273,UPI,14508.98
3274,Card,7094.9349999999995
3275,Card,21212.79
3276,COD,13876.26
3277,Card,0.0
3278,UPI,0.0
3279,UPI,3945.815
3280,Card,1832.38
3281,COD,441.585
3282,COD,8848.1
3283,UPI,7411.08
3284,UPI,0.0
3285,Card,511.69
3286,Card,0.0
3287,COD,10117.220000000001
3288,COD,18592.85
3289,UPI,0.0
3290,COD,0.0
3291,Card,0.0
3292,Net Banking,23041.39
3293,Net Banking,5790.43
3294,UPI,11449.455
3295,Card,0.0
3296,UPI,2634.52
3297,COD,2371.785
3298,Net Banking,14245.525
3299,UPI,4011.84
3300,Card,3132.01
3301,Net Banking,6454.905
3302,Net Banking,2191.5
3303,UPI,509.58
3304,UPI,6511.92
3305,Net Banking,6710.225
3306,Net Banking,1107.58
3307,COD,0.0
3308,COD,3564.96
3309,Card,6956.860000000001
3310,UPI,0.0
3311,Card,0.0
3312,UPI,13074.6
3313,Net Banking,0.0
3314,Card,0.0
3315,UPI,0.0
3316,Card,1042.76
3317,Net Banking,0.0
3318,UPI,12963.97
3319,UPI,0.0
3320,Net Banking,2583.36
3321,UPI,2483.3650000000002
3322,Card,0.0
3323,Net Banking,0.0
3324,UPI,0.0
3325,Card,0.0
3326,UPI,18271.67
3327,Card,0.0
3328,COD,6741.25
3329,UPI,0.0
3330,Card,0.0
3331,UPI,0.0
3332,Card,11117.43
3333,Net Banking,1249.375
3334,Net Banking,6124.07
3335,COD,1828.1299999999999
3336,UPI,0.0
3337,Net Banking,11438.79
3338,COD,0.0
3339,COD,0.0
3340,Card,17142.03
3341,Card,0.0
3342,COD,13307.45
3343,UPI,0.0
3344,Card,0.0
3345,Net Banking,0.0
3346,UPI,37279.979999999996
3347,Net Banking,5186.469999999999
3348,Card,0.0
3349,COD,2629.93
3350,Net Banking,3332.34
3351,Card,2058.54
3352,Card,0.0
3353,Card,8641.89
3354,Net Banking,0.0
3355,COD,5767.52
3356,COD,16987.07
3357,Net Banking,0.0
3358,Net Banking,15670.065
3359,Card,0.0
3360,Net Banking,6305.715
3361,COD,0.0
3362,UPI,15846.18
3363,COD,0.0
3364,COD,0.0
3365,Card,0.0
3366,Card,7420.955
3367,COD,23332.059999999998
3368,Card,6973.42
3369,UPI,15306.06
3370,Card,5763.4400000000005
3371,UPI,0.0
3372,COD,11282.31
3373,Card,22272.69
3374,Net Banking,0.0
3375,UPI,13346.365
3376,Net Banking,12559.654999999999
3377,UPI,7386.889999999999
3378,COD,0.0
3379,Net Banking,6789.87
3380,COD,1166.87
3381,Net Banking,23626.61
3382,UPI,3797.58
3383,UPI,13496.215
3384,COD,5403.04
3385,Net Banking,11149.43
3386,UPI,3863.405
3387,Net Banking,0.0
3388,Net Banking,0.0
3389,UPI,19750.38
3390,UPI,8830.34
3391,UPI,0.0
3392,Card,5186.235
3393,Net Banking,5048.33
3394,COD,8360.345000000001
3395,Net Banking,4684.885
3396,COD,17416.565000000002
3397,UPI,12721.525
3398,Card,32075.4
3399,Card,14118.84
3400,COD,1962.945
3401,UPI,4946.725
3402,COD,0.0
3403,Card,14741.13
3404,UPI,0.0
3405,Card,15475.630000000001
3406,UPI,0.0
3407,Net Banking,17028.48
3408,Card,0.0
3409,UPI,17615.52
3410,COD,4246.98
3411,COD,15778.400000000001
3412,Card,22924.42
3413,Net Banking,6766.2
3414,UPI,22959.82
3415,UPI,1418.88
3416,Card,12166.99
3417,COD,8426.279999999999
3418,UPI,14878.54
3419,UPI,16667.53
3420,Card,4944.83
3421,Net Banking,6751.165
3422,Card,0.0
3423,Net Banking,0.0
3424,UPI,0.0
3425,Net Banking,0.0
3426,Net Banking,4198.485
3427,COD,15849.56
3428,Net Banking,4918.98
3429,COD,10574.095000000001
3430,Net Banking,10505.73
3431,Card,5301.205
3432,Card,0.0
3433,Net Banking,19574.72
3434,Net Banking,2159.15
3435,UPI,0.0
3436,UPI,0.0
3437,UPI,5536.965
3438,Net Banking,4544.98
3439,Net Banking,12512.890000000001
3440,UPI,33281.65
3441,COD,3445.865
3442,UPI,8798.37
3443,UPI,0.0
3444,UPI,15607.71
3445,UPI,2334.69
3446,COD,4485.34
3447,Card,0.0
3448,Card,0.0
3449,Net Banking,21255.0
3450,COD,0.0
3451,UPI,0.0
3452,UPI,20184.835
3453,UPI,0.0
3454,UPI,0.0
3455,UPI,9378.785
3456,Card,0.0
3457,Card,12391.08
3458,COD,11945.234999999999
3459,COD,14645.789999999999
3460,Card,0.0
3461,COD,1716.11
3462,Card,579.07
3463,UPI,0.0
3464,COD,8991.275000000001
3465,COD,10927.52
3466,Net Banking,8825.66
3467,COD,5502.53
3468,Card,0.0
3469,Net Banking,6338.095
3470,Card,16004.495
3471,COD,0.0
3472,COD,0.0
3473,UPI,20148.86
3474,Net Banking,346.72
3475,Card,9401.77
3476,UPI,2032.59
3477,COD,0.0
3478,UPI,0.0
3479,COD,8537.0
3480,COD,11500.064999999999
3481,Card,0.0
3482,COD,1760.35
3483,UPI,4663.21
3484,UPI,0.0
3485,COD,19163.55
3486,Card,2900.34
3487,Net Banking,8037.48
3488,Net Banking,4378.53
3489,Net Banking,0.0
3490,Card,0.0
3491,Net Banking,2563.57
3492,COD,0.0
3493,COD,0.0
3494,Card,2005.49
3495,UPI,0.0
3496,COD,4324.485000000001
3497,COD,7068.110000000001
3498,Net Banking,8865.49
3499,UPI,13977.36
3500,Net Banking,13379.18
3501,Net Banking,15883.150000000001
3502,UPI,7145.764999999999
3503,COD,3918.3950000000004
3504,Card,0.0
3505,Net Banking,0.0
3506,COD,0.0
3507,Net Banking,0.0
3508,Net Banking,5449.62
3509,Card,0.0
3510,UPI,16653.925
3511,COD,4385.8550000000005
3512,COD,12866.060000000001
3513,COD,1150.71
3514,Net Banking,10599.07
3515,Card,10425.94
3516,COD,27475.5
3517,COD,0.0
3518,COD,9417.32
3519,COD,6789.795
3520,UPI,6065.085
3521,UPI,0.0
3522,Net Banking,6816.5650000000005
3523,Card,0.0
3524,COD,0.0
3525,UPI,0.0
3526,Net Banking,8619.705
3527,COD,3759.46
3528,UPI,945.12
3529,COD,9266.48
3530,COD,0.0
3531,Card,0.0
3532,Card,9301.739999999998
3533,COD,5588.8
3534,COD,0.0
3535,COD,19974.48
3536,COD,3979.28
3537,COD,11348.185000000001
3538,UPI,0.0
3539,Net Banking,13000.810000000001
3540,UPI,13505.164999999999
3541,Net Banking,13314.435000000001
3542,Card,0.0
3543,Card,0.0
3544,Net Banking,0.0
3545,Card,4936.4400000000005
3546,Card,26821.399999999998
3547,Net Banking,11661.789999999999
3548,COD,10195.57
3549,Net Banking,1527.88
3550,COD,7797.575000000001
3551,Net Banking,0.0
3552,Net Banking,10123.055
3553,Net Banking,13297.71
3554,Net Banking,7188.115
3555,COD,12887.75
3556,Net Banking,4762.8150000000005
3557,Net Banking,5901.29
3558,Card,0.0
3559,COD,6991.65
3560,COD,2057.865
3561,UPI,7414.7699999999995
3562,COD,4975.075
3563,Net Banking,0.0
3564,Card,0.0
3565,Card,2553.19
3566,Card,0.0
3567,COD,2958.15
3568,UPI,8392.065
3569,COD,5602.624999999999
3570,UPI,0.0
3571,Card,9583.255
3572,Card,0.0
3573,Card,19406.129999999997
3574,COD,11406.01
3575,Card,5865.535
3576,Card,6516.77
3577,Net Banking,0.0
3578,Card,7102.54
3579,UPI,12630.17
3580,Net Banking,14088.33
3581,UPI,1672.06
3582,Card,0.0
3583,COD,6520.54
3584,COD,4621.44
3585,Net Banking,0.0
